date,time,x-edge-location,sc-bytes,c-ip,cs-method,cs\(Host),cs-uri-stem,sc-status,cs\(Referer),cs\(User-Agent),cs-uri-query,cs\(Cookie),x-edge-result-type,x-edge-request-id,x-host-header,cs-protocol,cs-bytes,time-taken,x-forwarded-for,ssl-protocol,ssl-cipher,x-edge-response-result-type,cs-protocol-version,fle-status,fle-encrypted-fields,c-port,time-to-first-byte,x-edge-detailed-result-type,sc-content-type,sc-content-len,sc-range-start,sc-range-end
2025-11-21,15:23:40,CCU50-P1,770,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/signup,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=1ijlu,-,Miss,y-xrOjSJ5ibSnU5HwhxY3mwpHgjgGFjoGxYaUfafiGt7x4Dcn6un7g\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,500,0.088,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.088,Miss,text/x-component,-,-,-
2025-11-21,15:23:40,CCU50-P1,1051,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/login,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=m8m8p,-,Miss,RRrawZluKvSbQ6wXyGzlTkO0gdOvSJqD6ncjq3ocgjH4686DXFNI2w\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,498,0.098,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.098,Miss,text/x-component,-,-,-
2025-11-21,15:23:50,CCU50-P1,779,49.47.129.113,POST,d82vxuwkm0s6w.cloudfront.net,/api/auth/login,500,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,-,-,Error,Fyn9DbZ7MNo-s3ERz2Pzd2bD2sOGmWqbo_ljTYPVM5FtdlBPPrUwpw\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,519,0.144,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,57617,0.144,OriginError,application/json,-,-,-
2025-11-21,15:23:55,CCU50-P1,752,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/login,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=17yrj,-,Miss,1uybrze0CBjwiHKcDNigc8bRDQ7SsFRnxy-A14AZze7vOgg-VjxsOA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,498,0.381,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.381,Miss,text/x-component,-,-,-
2025-11-21,15:23:55,CCU50-P1,1051,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/login,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=m8m8p,-,Miss,1RmuyX3dmdz4_r_6-70ry6-wpIbITrMUuy14UoxNUzvHNRlz57X9Yw\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,498,0.082,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.082,Miss,text/x-component,-,-,-
2025-11-21,15:23:54,CCU50-P1,516,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/login,304,https://main.d82vxuwkm0s6w.amplifyapp.com/signup,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,-,-,Hit,jXEB2TezNWVwXgrVVsIUhzrIl0SssYAW4mFaKuOqICDwzyjsvvCgOg\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,560,0.038,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Hit,HTTP/3.0,-,-,57617,0.037,Hit,-,-,-,-
2025-11-21,15:23:54,CCU50-P1,430,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/api/orders,500,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,-,-,Error,Eadg5EerXBOO75eekRYbYnuykVeb0n32_ZYlqufXej1KvqGe7aTppA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,427,0.068,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/3.0,-,-,57617,0.068,OriginError,application/json,-,-,-
2025-11-21,15:23:54,CCU50-P1,753,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/signup,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=17yrj,-,Miss,yFIGz8Nw4NTXTioyxlW4ZSQVTW2a5Drl3djikpTKiEezGz7qYGtAfw\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,500,0.083,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.083,Miss,text/x-component,-,-,-
2025-11-21,15:23:54,CCU50-P1,582,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=17yrj,-,Miss,zdAYDtoFpkSdYE9rGm_35DnTg9RaXiODE1obt-3gkguW03w3BHhFgA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,490,0.072,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.072,Miss,text/x-component,-,-,-
2025-11-21,15:23:54,CCU50-P1,1600,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/signup,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=4c4j4,-,Miss,7jeCMLvHTz6lvb3p94C6HZeUAHdOg3IuBfmfoGrnrKj8sYg0OKqULw\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,501,0.083,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.083,Miss,text/x-component,-,-,-
2025-11-21,15:23:54,CCU50-P1,770,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/signup,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=1ijlu,-,Miss,C-rQxoWlmnOll3j4tYpkQVovavYdz1PV3cvyxvXIoYpbIO6-5fl5Ag\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,500,0.083,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.083,Miss,text/x-component,-,-,-
2025-11-21,15:23:54,CCU50-P1,964,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/signup,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=yuv3p,-,Miss,AoBK-HESZiCtEwHiMJjBjaTnjaBwTFql9tf4rcXROchhLdTjvVVSqw\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,508,0.085,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.085,Miss,text/x-component,-,-,-
2025-11-21,15:23:55,CCU50-P1,965,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/forgot-password,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=o9sor,-,Miss,jGi_TagbmcgeuUxb3iDfMedAwcs72qWFZZcXQClJFEBW4757lC0FHg\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,529,0.093,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.093,Miss,text/x-component,-,-,-
2025-11-21,15:23:55,CCU50-P1,965,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/login,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=uuyak,-,Miss,d5jQvu4Zv0hcj1yqxPFLdJvHR7WKmCHTGXHfl57Iue-DevVGSZz7QA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,505,0.084,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.084,Miss,text/x-component,-,-,-
2025-11-21,15:23:55,CCU50-P1,770,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/cart,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=yrv56,-,Miss,ED68nnq10zSDGPrrhYfwulMMSrCLAlXmTdxFhLYhb4K_XpJutWRLfg\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,496,0.077,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.077,Miss,text/x-component,-,-,-
2025-11-21,15:23:54,CCU50-P1,750,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/cart,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=17yrj,-,Miss,UZeyp47Vne44muHrBmF3_kqaR4KVjSApNSjej5m563cZ0hi8iWGZVA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,496,0.084,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.084,Miss,text/x-component,-,-,-
2025-11-21,15:23:54,CCU50-P1,1051,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/signup,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=m8m8p,-,Miss,Z-6PGlEp_P80QxN-scGBNzILVlwnvR6b-f8sF-iZAuFxlPPyDzCzjA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,500,0.091,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.091,Miss,text/x-component,-,-,-
2025-11-21,15:23:55,CCU50-P1,770,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/forgot-password,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=9tuxt,-,Miss,7CkhxsM_9aWs0_DGTTWYskIMPV9naDSf8Gup6zek0iVxAlO9UPLAVw\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,522,0.179,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.179,Miss,text/x-component,-,-,-
2025-11-21,15:23:54,CCU50-P1,26380,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/favicon.ico,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,favicon.0b3bf435.ico,-,Miss,RB_BccwSjs1v9YJhPLWTA9zQe2GSukHCImYJQcSZGhQK6wR_0IYzlw\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,518,0.201,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.201,Miss,image/x-icon,-,-,-
2025-11-21,15:23:55,CCU50-P1,1051,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/cart,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=m8m8p,-,Miss,SVUp8aCadQz28d-RWRg_zEy4FhlOHjIHAwY-n48F9xm2495h9xu0IA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,496,0.097,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.097,Miss,text/x-component,-,-,-
2025-11-21,15:23:54,CCU50-P1,760,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/forgot-password,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=17yrj,-,Miss,DgvfhKB72e-m0_HBwPzpETO__p751Z4KPmKhptcAN0PoRHsvZERM9w\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,515,0.112,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.112,Miss,text/x-component,-,-,-
2025-11-21,15:23:54,CCU50-P1,1051,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/forgot-password,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=m8m8p,-,Miss,zdOXMP2PL_idA6mSeqrvk1SuhJ9V_gOiq-rxB-1MxAQJ5znhtocl9w\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,515,0.094,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.094,Miss,text/x-component,-,-,-
2025-11-21,15:23:55,CCU50-P1,770,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/login,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=e7nnf,-,Miss,PwgIcQp_Evfa2qAWtBBzF_UH69KBgW29I0K_xD88VeLM0oycHv_OiQ\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,498,0.106,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.106,Miss,text/x-component,-,-,-
2025-11-21,15:23:55,CCU50-P1,966,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/cart,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=a75gb,-,Miss,dBVKmg2rRL_G2wytXILttafqbLjHdfIkRx5NiPW3lX0-I4k8ECNQQw\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,502,0.231,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.187,Miss,text/x-component,-,-,-
2025-11-21,15:23:55,CCU50-P1,1190,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=to9i9,-,Miss,pIPUAtBX7NCwvPbd1kk6ilshePZ3n-DF6XQVGoq4YiAhno0qm-o-DA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,516,0.128,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,57617,0.127,Miss,text/x-component,-,-,-
2025-11-21,15:24:33,DEL54-P4,752,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/login,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=1r34m,-,Miss,VlQk9zrNZWYtMn--X88QmOUgFgmVAwawDFdEhN78Ey7bKNdjRA54pA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,490,0.196,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,56973,0.196,Miss,text/x-component,-,-,-
2025-11-21,15:24:33,DEL54-P4,770,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/login,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=1tdii,-,Miss,Ftc20k0fz3DNyx80HDM-GeXAlXIh3kL5HuZJhnkxFkIoyB-7iRfgOQ\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,490,0.095,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,56973,0.095,Miss,text/x-component,-,-,-
2025-11-21,15:24:33,DEL54-P4,770,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/cart,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=98rw3,-,Miss,ndi3Rj0r7i8G-muYR3Zfp88RILogQhrh68tdOHSuJGNaKnY9-YpMuQ\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,487,0.077,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,56973,0.077,Miss,text/x-component,-,-,-
2025-11-21,15:24:33,DEL54-P4,1190,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=p37cr,-,Miss,jImI6NtNWgTLWeG4CWjb5DyAqNCpkeHjNnYoQj3o7i7s3P_3V2rCBA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,509,0.185,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,56973,0.185,Miss,text/x-component,-,-,-
2025-11-21,15:24:33,DEL54-P4,965,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/login,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=9gbhl,-,Miss,neaZsBqsjvhrH376m91NoB5Gd4TlgynrTg1SfjQHtMqzd_H74TitRA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,497,0.074,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,56973,0.074,Miss,text/x-component,-,-,-
2025-11-21,15:24:33,DEL54-P4,966,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/cart,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=2lt1x,-,Miss,jXKAmE8fjQRoQ3aAmSPxy9FP004JAtbofEGvrM1cq_JHSMEFQVrUVg\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,494,0.074,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,56973,0.074,Miss,text/x-component,-,-,-
2025-11-21,15:24:33,DEL54-P4,582,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=1r34m,-,Miss,56WFQJr7K-bxgJ2Wk8X9-CNOSidUtUu2XeTZWZ40Li9-J7o6JbMccA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,482,0.177,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,56973,0.177,Miss,text/x-component,-,-,-
2025-11-21,15:24:33,DEL54-P4,750,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/cart,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=1r34m,-,Miss,HD1vhbyudOjuU95R8NFsueHO8IvKLE6JkgVjSkQUGrUJSX-N-jLEhw\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,488,0.199,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,56973,0.199,Miss,text/x-component,-,-,-
2025-11-21,15:24:33,DEL54-P4,1600,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/login,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=nn07o,-,Miss,ORkL1_q9fvlJSQynoZ1235IyiWXOHyqyD881cVb-L-dAa1igAeC2OQ\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,491,0.086,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,56973,0.086,Miss,text/x-component,-,-,-
2025-11-21,15:24:33,DEL54-P4,1051,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/login,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=1pn8p,-,Miss,8lUXsSDLShrti3u4fxYd9B-myZUgEj_v6QWg3ZnjjvkpkBQS7qPgvg\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,490,0.090,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,56973,0.090,Miss,text/x-component,-,-,-
2025-11-21,15:24:33,DEL54-P4,1051,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/cart,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=1pn8p,-,Miss,UY73HA4rOfj27_GCCA-yPWlK332AYYmZ17yoi1-OyDgit5q5ay35ig\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,488,0.065,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,56973,0.065,Miss,text/x-component,-,-,-
2025-11-21,15:24:36,DEL54-P4,770,49.47.129.113,GET,d82vxuwkm0s6w.cloudfront.net,/forgot-password,200,https://main.d82vxuwkm0s6w.amplifyapp.com/login,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36%20Edg/142.0.0.0,_rsc\=9tuxt,-,Miss,9qxbV_FFMrPw6oSjk_PwLoXm2o4E2mNwo05rfWEDYKzL3ozXRGMpMw\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,522,0.160,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,56973,0.160,Miss,text/x-component,-,-,-
